State,County,Premature death,Poor or fair health,Poor physical health days,Poor mental health days,Low birthweight,Adult smoking,Adult obesity,Food environment index,Physical inactivity,Access to exercise opportunities,Alcohol-impaired driving deaths,Sexually transmitted infections,Teen births,Uninsured,Primary care physicians,Dentists,Mental health providers,Preventable hospital stays,Mammography screening,Flu vaccinations,High school completion,Some college,Unemployment,Children in poverty,Income inequality,Children in single-parent households,Social associations,Violent crime,Injury deaths,Air pollution - particulate matter,Drinking water violations,Severe housing problems,Driving alone to work,Long commute - driving alone
State,County,Deaths,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,# Alcohol-Impaired Driving Deaths,# Chlamydia Cases,Teen Birth Rate,# Uninsured,# Primary Care Physicians,# Dentists,# Mental Health Providers,Preventable Hospitalization Rate,% With Annual Mammogram,% Vaccinated,# Completed High School,# Some College,# Unemployed,% Children in Poverty,80th Percentile Income,# Children in Single-Parent Households,# Associations,Annual Average Violent Crimes,# Injury Deaths,Average Daily PM2.5,Presence of Water Violation,% Severe Housing Problems,% Drive Alone to Work,# Workers who Drive Alone
Georgia,Calhoun,115.0,33,5.9,5.8,11.0,28,43,7.3,42,,1.0,41.0,37.0,636.0,1.0,2.0,1.0,4925.0,40.0,30.0,3539,827,113.0,36.0,76341.0,476.0,7,93.0,22.0,8.4,No,15,83.0,1694
Georgia,Camden,672.0,20,4.5,5.2,8.0,19,35,6.5,30,41.0,8.0,230.0,25.0,6350.0,14.0,18.0,73.0,4436.0,47.0,42.0,31738,8994,997.0,13.0,113204.0,3936.0,48,136.0,160.0,7.8,No,13,80.0,24990
Georgia,Candler,268.0,30,5.8,6.0,12.0,26,39,7.1,40,54.0,3.0,43.0,36.0,1883.0,2.0,1.0,10.0,5053.0,34.0,31.0,5624,933,250.0,32.0,82025.0,927.0,8,,49.0,8.3,No,19,85.0,4424
Georgia,Carroll,1912.0,22,4.7,5.5,8.0,22,34,6.3,32,52.0,23.0,685.0,26.0,16536.0,60.0,37.0,195.0,4400.0,35.0,44.0,64032,17250,3466.0,22.0,106691.0,9068.0,131,356.0,516.0,9.2,No,15,80.0,52848
Georgia,Catoosa,966.0,18,4.3,5.3,8.0,20,35,7.5,29,72.0,10.0,227.0,25.0,6996.0,32.0,15.0,83.0,3577.0,42.0,51.0,41467,10611,1417.0,14.0,106432.0,2857.0,48,172.0,248.0,9.2,Yes,10,86.0,31478
Georgia,Charlton,258.0,30,5.7,5.9,8.0,27,39,7.2,39,70.0,2.0,67.0,39.0,1777.0,4.0,1.0,3.0,5308.0,38.0,39.0,7476,1278,182.0,31.0,81412.0,718.0,4,25.0,58.0,7.7,No,12,92.0,4308
Georgia,Chatham,4032.0,19,4.2,5.0,10.0,18,33,7.4,29,87.0,44.0,2633.0,21.0,37624.0,264.0,200.0,502.0,3749.0,46.0,45.0,176913,57830,10713.0,25.0,114340.0,24514.0,330,1285.0,1129.0,8.5,No,18,77.0,138553
Georgia,Chattahoochee,80.0,22,4.7,5.1,7.0,20,37,3.6,33,53.0,3.0,145.0,41.0,826.0,8.0,79.0,,2490.0,32.0,26.0,4592,2290,124.0,15.0,89292.0,604.0,0,0.0,28.0,9.1,No,21,53.0,6230
Georgia,Chattooga,572.0,27,5.6,6.1,8.0,27,38,5.5,37,46.0,11.0,100.0,56.0,3309.0,2.0,9.0,9.0,5651.0,36.0,43.0,12386,2281,820.0,27.0,71966.0,1436.0,24,34.0,137.0,9.1,No,16,86.0,8736
Georgia,Cherokee,2415.0,15,3.7,4.7,7.0,15,33,8.4,24,84.0,16.0,675.0,10.0,31738.0,111.0,129.0,269.0,3465.0,42.0,51.0,158169,47418,6464.0,9.0,153308.0,10788.0,186,218.0,721.0,9.7,No,12,77.0,127732
Georgia,Clarke,1201.0,22,4.8,5.3,10.0,19,36,5.4,30,75.0,11.0,941.0,11.0,17173.0,99.0,69.0,383.0,3734.0,48.0,54.0,64462,26135,3753.0,23.0,95959.0,7648.0,134,502.0,312.0,8.9,No,25,73.0,59364
Georgia,Clay,,33,6.2,6.3,11.0,28,45,6.6,43,26.0,1.0,19.0,24.0,343.0,1.0,0.0,,6374.0,28.0,34.0,1792,303,111.0,43.0,71688.0,392.0,3,4.0,19.0,8.2,No,18,88.0,934
Georgia,Clayton,3804.0,26,4.9,5.2,12.0,20,40,7.0,38,72.0,39.0,2376.0,26.0,46395.0,80.0,73.0,209.0,4060.0,36.0,41.0,152056,44111,14433.0,25.0,89600.0,35940.0,122,1716.0,938.0,8.3,No,21,75.0,128423
Georgia,Clinch,175.0,34,6.5,6.6,12.0,30,41,6.1,43,1.0,1.0,51.0,45.0,962.0,1.0,1.0,1.0,8776.0,34.0,36.0,3238,880,117.0,30.0,72278.0,808.0,11,33.0,25.0,7.7,No,16,82.0,2131
Georgia,Cobb,6901.0,16,3.6,4.4,9.0,14,31,8.4,25,88.0,68.0,3531.0,13.0,94503.0,581.0,539.0,1542.0,3660.0,41.0,50.0,472793,166014,24453.0,11.0,158060.0,43769.0,578,1962.0,2139.0,8.0,No,14,77.0,389989
Georgia,Coffee,827.0,27,5.3,5.7,11.0,25,37,7.5,38,52.0,12.0,273.0,47.0,6927.0,23.0,16.0,11.0,7741.0,39.0,40.0,21253,5073,1103.0,33.0,83937.0,3416.0,39,118.0,197.0,5.8,Yes,14,85.0,17533
Georgia,Colquitt,892.0,29,5.5,5.7,10.0,23,37,6.5,39,59.0,14.0,200.0,44.0,8674.0,19.0,12.0,31.0,8106.0,48.0,37.0,22218,4473,979.0,29.0,88056.0,4684.0,38,,215.0,8.5,No,17,80.0,18496
Georgia,Columbia,1520.0,16,3.7,4.7,8.0,16,31,8.6,25,80.0,18.0,472.0,10.0,16534.0,157.0,87.0,168.0,3432.0,40.0,47.0,95565,30853,3145.0,9.0,149968.0,6582.0,114,74.0,438.0,9.6,No,10,86.0,73250
Georgia,Cook,309.0,26,5.4,5.9,12.0,24,39,7.6,36,61.0,5.0,146.0,40.0,2638.0,10.0,5.0,4.0,5521.0,48.0,41.0,9114,2350,384.0,30.0,85479.0,1208.0,13,49.0,74.0,8.3,No,14,83.0,7439
Georgia,Coweta,1755.0,18,4.0,4.9,9.0,18,32,7.7,29,52.0,39.0,411.0,18.0,15969.0,71.0,54.0,130.0,4155.0,44.0,46.0,88953,25560,4584.0,12.0,143245.0,8548.0,111,320.0,445.0,9.2,No,12,80.0,70993
Georgia,Crawford,242.0,24,5.1,5.8,11.0,24,34,6.3,36,2.0,6.0,27.0,14.0,1717.0,1.0,,,4143.0,38.0,42.0,7228,1670,277.0,25.0,93844.0,899.0,8,18.0,65.0,9.0,No,15,86.0,4740
Georgia,Crisp,504.0,29,5.8,6.1,14.0,26,43,6.8,39,31.0,2.0,150.0,44.0,2888.0,15.0,11.0,11.0,6747.0,46.0,41.0,12445,2443,748.0,36.0,87634.0,3312.0,17,67.0,101.0,8.4,No,19,79.0,8660
Georgia,Dade,309.0,21,4.8,5.7,8.0,23,33,,32,65.0,8.0,52.0,22.0,1972.0,6.0,5.0,6.0,3903.0,40.0,44.0,9092,1924,322.0,16.0,91186.0,619.0,12,55.0,57.0,8.7,No,13,80.0,6950
Georgia,Dawson,399.0,17,4.0,5.0,7.0,18,30,8.7,26,83.0,6.0,65.0,22.0,3496.0,18.0,14.0,30.0,3802.0,41.0,49.0,15889,3671,584.0,13.0,138647.0,1315.0,30,23.0,124.0,8.4,No,11,79.0,12640
Georgia,Decatur,560.0,25,5.2,5.7,12.0,22,39,7.1,37,58.0,14.0,282.0,49.0,3810.0,10.0,9.0,19.0,5202.0,32.0,36.0,14692,3330,541.0,37.0,84217.0,2932.0,29,184.0,118.0,8.6,Yes,19,82.0,10233
Georgia,DeKalb,8352.0,19,4.0,4.7,10.0,15,33,7.9,27,89.0,106.0,5638.0,24.0,109204.0,833.0,451.0,2545.0,3933.0,38.0,46.0,465786,169925,31474.0,24.0,137016.0,62778.0,540,4717.0,2281.0,9.1,No,18,70.0,374644
Georgia,Dodge,432.0,25,5.2,5.7,10.0,25,37,7.4,36,49.0,9.0,113.0,36.0,2518.0,8.0,9.0,7.0,4719.0,41.0,42.0,12909,2636,415.0,28.0,90161.0,1535.0,20,74.0,99.0,8.5,No,12,84.0,7893
Georgia,Dooly,257.0,27,5.2,5.5,15.0,24,42,5.4,38,23.0,7.0,63.0,35.0,1612.0,1.0,4.0,,6506.0,43.0,40.0,7975,1504,378.0,35.0,101277.0,737.0,8,19.0,48.0,8.6,No,13,80.0,4942
Georgia,Dougherty,1770.0,27,5.3,5.7,14.0,23,39,5.1,37,61.0,3.0,1190.0,36.0,11325.0,71.0,57.0,126.0,5000.0,49.0,42.0,48198,13158,3243.0,38.0,78632.0,11132.0,102,863.0,362.0,8.5,No,22,79.0,34975
Georgia,Douglas,1853.0,21,4.3,5.0,10.0,19,34,7.5,31,80.0,10.0,705.0,19.0,18875.0,57.0,61.0,193.0,4997.0,38.0,44.0,82415,24047,5367.0,17.0,123061.0,12094.0,72,429.0,472.0,9.5,No,16,82.0,68571
Georgia,Early,257.0,29,5.6,6.0,16.0,26,43,7.2,39,57.0,4.0,104.0,39.0,1238.0,6.0,4.0,7.0,6091.0,35.0,34.0,5453,1091,256.0,36.0,79924.0,1285.0,15,81.0,48.0,8.5,No,19,85.0,3666
Georgia,Echols,,28,5.3,5.5,,22,36,5.9,38,0.0,3.0,7.0,12.0,793.0,,,,,35.0,40.0,2062,364,74.0,31.0,95224.0,118.0,0,4.0,10.0,7.7,No,14,80.0,1720
Georgia,Effingham,876.0,18,4.2,5.2,9.0,20,31,8.3,28,43.0,10.0,261.0,20.0,7337.0,14.0,9.0,28.0,3935.0,42.0,41.0,36309,10711,1573.0,11.0,120589.0,3186.0,40,67.0,229.0,8.4,No,11,88.0,28909
Georgia,Elbert,436.0,26,5.4,5.9,10.0,25,37,6.7,37,36.0,8.0,82.0,32.0,2691.0,9.0,5.0,7.0,5157.0,41.0,35.0,10636,1899,551.0,38.0,87806.0,1329.0,23,70.0,87.0,8.6,No,13,81.0,7673
Georgia,Emanuel,498.0,27,5.4,5.9,10.0,25,39,6.1,36,41.0,12.0,169.0,43.0,3044.0,10.0,3.0,23.0,6140.0,34.0,32.0,11807,2389,603.0,34.0,78238.0,2228.0,16,82.0,93.0,8.5,Yes,15,76.0,8011
Georgia,Evans,200.0,29,5.6,5.9,11.0,25,39,7.7,40,65.0,5.0,121.0,49.0,1575.0,5.0,2.0,1.0,4785.0,39.0,44.0,5487,1230,257.0,30.0,89943.0,1073.0,11,17.0,55.0,8.2,No,19,83.0,4151
Georgia,Fannin,488.0,19,4.5,5.5,8.0,21,30,7.9,31,77.0,3.0,28.0,31.0,3493.0,12.0,5.0,20.0,3034.0,38.0,47.0,17592,2649,524.0,24.0,94630.0,1259.0,37,30.0,142.0,7.7,No,12,77.0,9646
Georgia,Fayette,1141.0,14,3.4,4.4,9.0,14,31,8.9,23,87.0,2.0,386.0,6.0,10537.0,130.0,112.0,256.0,2755.0,48.0,51.0,74124,17963,3055.0,7.0,172838.0,5644.0,151,81.0,291.0,9.3,No,11,77.0,52753
Georgia,Floyd,1813.0,23,4.9,5.5,9.0,22,33,6.4,32,54.0,6.0,494.0,27.0,14101.0,136.0,39.0,142.0,5860.0,44.0,49.0,54668,12179,2712.0,26.0,104064.0,7487.0,94,326.0,421.0,9.6,No,16,81.0,41365
Georgia,Forsyth,1565.0,13,3.2,4.2,7.0,13,27,8.7,22,86.0,12.0,354.0,5.0,23650.0,98.0,94.0,169.0,3539.0,41.0,52.0,143803,50398,5533.0,5.0,200792.0,7017.0,149,117.0,473.0,9.5,No,10,73.0,118276
Georgia,Franklin,500.0,23,5.1,5.8,8.0,23,34,,33,27.0,4.0,80.0,35.0,3484.0,6.0,5.0,17.0,6413.0,44.0,51.0,12733,2839,584.0,24.0,93324.0,1616.0,35,30.0,127.0,8.5,No,16,82.0,9408
Georgia,Fulton,11370.0,17,3.7,4.5,11.0,14,29,7.8,24,93.0,113.0,8057.0,17.0,114040.0,1184.0,759.0,2906.0,3983.0,39.0,49.0,666413,261068,44639.0,18.0,161314.0,82593.0,991,7747.0,3525.0,9.2,Yes,18,68.0,536329
Georgia,Gilmer,563.0,22,4.8,5.4,7.0,21,32,7.1,30,82.0,4.0,59.0,37.0,5046.0,18.0,9.0,25.0,2818.0,39.0,47.0,19379,3249,562.0,24.0,93903.0,1732.0,22,79.0,164.0,8.2,No,12,74.0,12575
Georgia,Glascock,62.0,23,5.1,5.9,7.0,25,35,5.3,34,,2.0,5.0,36.0,338.0,1.0,0.0,,2153.0,36.0,40.0,1553,413,51.0,19.0,95462.0,329.0,3,3.0,17.0,8.8,Yes,12,93.0,1338
Georgia,Glynn,1450.0,20,4.5,5.2,12.0,20,32,6.9,32,76.0,20.0,683.0,32.0,12217.0,44.0,46.0,121.0,4698.0,45.0,46.0,52954,11499,2605.0,25.0,117058.0,6242.0,102,399.0,353.0,6.4,No,16,80.0,38042
Georgia,Gordon,999.0,24,5.1,5.6,8.0,22,37,6.8,35,48.0,8.0,225.0,34.0,9421.0,24.0,12.0,36.0,4756.0,42.0,47.0,30165,7132,1531.0,15.0,98262.0,3327.0,59,154.0,205.0,9.4,No,16,80.0,26050
Georgia,Grady,464.0,26,5.2,5.7,9.0,23,39,7.5,36,49.0,6.0,128.0,39.0,3997.0,13.0,6.0,7.0,5074.0,52.0,45.0,13686,3047,462.0,27.0,96178.0,1801.0,21,49.0,102.0,8.7,No,14,79.0,10238
Georgia,Greene,280.0,23,4.7,5.3,11.0,21,37,7.3,33,54.0,4.0,94.0,33.0,2295.0,12.0,19.0,9.0,3646.0,54.0,53.0,11524,1564,417.0,29.0,136853.0,1485.0,23,42.0,66.0,9.2,No,17,82.0,6618
Georgia,Gwinnett,7540.0,19,3.9,4.5,9.0,15,32,8.3,29,80.0,75.0,4122.0,14.0,147535.0,617.0,586.0,1175.0,3340.0,37.0,47.0,520594,167859,30544.0,14.0,135172.0,53904.0,660,1980.0,2074.0,10.1,No,17,77.0,448279
Georgia,Habersham,681.0,23,4.7,5.4,7.0,21,32,7.5,34,66.0,10.0,137.0,27.0,7023.0,22.0,21.0,20.0,4280.0,46.0,46.0,24375,4636,1016.0,17.0,97523.0,1649.0,49,80.0,187.0,7.9,No,13,81.0,19071
Georgia,Hall,2364.0,22,4.5,5.0,7.0,18,34,8.0,32,67.0,24.0,766.0,29.0,36780.0,122.0,102.0,195.0,4377.0,45.0,50.0,104653,25247,4816.0,20.0,121801.0,12154.0,150,611.0,666.0,7.9,No,17,79.0,94528
Georgia,Hancock,213.0,32,5.7,5.7,18.0,27,43,5.3,42,0.0,2.0,59.0,34.0,669.0,1.0,1.0,4.0,4931.0,45.0,36.0,4811,662,223.0,41.0,76418.0,695.0,0,28.0,43.0,8.9,Yes,16,87.0,2293
Georgia,Haralson,641.0,22,4.9,5.8,9.0,23,34,7.3,33,16.0,9.0,83.0,35.0,4091.0,12.0,6.0,18.0,4120.0,31.0,37.0,16749,3999,720.0,20.0,110475.0,1631.0,24,184.0,173.0,9.0,No,14,79.0,13467
Georgia,Harris,482.0,16,3.8,4.8,8.0,17,32,9.0,26,12.0,11.0,128.0,13.0,3082.0,13.0,6.0,8.0,2683.0,42.0,42.0,22883,5377,764.0,11.0,144023.0,1169.0,33,41.0,129.0,9.1,No,10,85.0,15860
Georgia,Hart,439.0,23,5.1,5.7,10.0,24,35,,33,49.0,7.0,85.0,31.0,3845.0,9.0,7.0,8.0,4817.0,45.0,53.0,15736,3241,616.0,22.0,94214.0,851.0,31,87.0,83.0,8.5,No,15,81.0,10284
Georgia,Heard,237.0,23,5.0,5.8,9.0,24,35,7.8,33,0.0,4.0,30.0,32.0,1536.0,2.0,,3.0,4468.0,37.0,41.0,6617,1197,334.0,21.0,87810.0,696.0,6,23.0,71.0,8.9,Yes,12,84.0,4724
Georgia,Henry,3017.0,18,4.0,4.8,11.0,17,36,8.1,29,73.0,25.0,1590.0,16.0,25109.0,113.0,85.0,384.0,3900.0,45.0,43.0,136898,37795,8521.0,13.0,124767.0,16808.0,141,381.0,725.0,9.6,No,14,82.0,109397
Georgia,Houston,2100.0,19,4.2,5.0,9.0,18,35,7.5,31,75.0,13.0,1006.0,25.0,17854.0,88.0,86.0,263.0,5314.0,47.0,41.0,94331,30755,3649.0,16.0,122043.0,10327.0,115,546.0,465.0,9.2,No,14,85.0,74633
Georgia,Irwin,184.0,26,5.4,5.8,14.0,25,37,7.3,36,47.0,0.0,51.0,31.0,1037.0,3.0,,2.0,4756.0,42.0,37.0,5248,1187,191.0,31.0,76650.0,608.0,6,24.0,39.0,8.2,No,9,87.0,3752
Georgia,Jackson,1025.0,20,4.4,5.2,7.0,20,32,7.8,29,40.0,12.0,216.0,19.0,9513.0,44.0,36.0,38.0,4678.0,47.0,51.0,40657,10991,1738.0,11.0,123896.0,3143.0,57,135.0,263.0,9.1,No,11,83.0,32748
Georgia,Jasper,260.0,23,5.0,5.8,10.0,23,35,8.2,33,55.0,5.0,45.0,23.0,2005.0,5.0,2.0,6.0,3320.0,42.0,51.0,8318,1489,334.0,22.0,95494.0,921.0,9,51.0,55.0,9.3,No,18,84.0,5741
Georgia,Jeff Davis,313.0,29,5.8,6.1,10.0,27,39,5.8,39,57.0,5.0,82.0,44.0,2410.0,2.0,1.0,1.0,4479.0,37.0,42.0,7584,1723,314.0,29.0,75847.0,1246.0,12,52.0,73.0,8.1,No,14,88.0,5513
Georgia,Jefferson,393.0,29,5.6,5.9,12.0,26,42,7.8,40,48.0,10.0,114.0,35.0,2187.0,5.0,3.0,,4852.0,40.0,25.0,8318,1426,449.0,33.0,88615.0,1682.0,18,80.0,75.0,9.0,No,17,84.0,5996
Georgia,Jenkins,182.0,32,6.0,6.1,13.0,28,43,7.3,43,52.0,3.0,32.0,42.0,1053.0,3.0,,1.0,3206.0,30.0,29.0,4715,865,200.0,36.0,60511.0,998.0,9,,35.0,8.3,No,18,73.0,3173
Georgia,Johnson,209.0,28,5.4,5.8,10.0,27,39,6.7,39,,2.0,70.0,29.0,1031.0,5.0,1.0,1.0,4091.0,40.0,39.0,5221,743,198.0,31.0,80598.0,730.0,15,35.0,32.0,8.6,No,16,72.0,3501
Georgia,Jones,441.0,21,4.6,5.5,8.0,21,36,7.3,32,56.0,5.0,94.0,13.0,3307.0,6.0,3.0,10.0,3985.0,56.0,49.0,18141,4446,609.0,17.0,107310.0,1728.0,20,28.0,110.0,9.2,No,12,83.0,12771
Georgia,Lamar,381.0,22,4.7,5.6,12.0,22,36,7.1,32,43.0,5.0,77.0,16.0,1920.0,6.0,2.0,14.0,4939.0,41.0,47.0,10767,2023,504.0,21.0,95561.0,1016.0,15,88.0,69.0,9.1,No,14,86.0,7141
Georgia,Lanier,183.0,25,5.2,5.8,9.0,24,37,7.7,36,49.0,1.0,35.0,35.0,1298.0,,1.0,1.0,6875.0,36.0,34.0,6013,1861,194.0,32.0,81554.0,510.0,7,40.0,31.0,7.9,No,18,77.0,3951
Georgia,Laurens,994.0,26,5.3,5.8,11.0,24,40,6.6,37,43.0,9.0,390.0,41.0,5843.0,41.0,23.0,107.0,4569.0,51.0,43.0,27462,6183,1292.0,31.0,86241.0,4706.0,53,163.0,195.0,8.7,No,13,86.0,17558
Georgia,Lee,440.0,18,4.2,5.1,9.0,19,33,8.1,28,41.0,4.0,113.0,17.0,2969.0,18.0,11.0,8.0,4257.0,49.0,45.0,18004,5725,682.0,15.0,116337.0,1764.0,18,46.0,114.0,8.6,No,11,84.0,13441
Georgia,Liberty,799.0,24,4.7,5.2,9.0,22,37,6.6,35,66.0,23.0,743.0,52.0,6540.0,19.0,89.0,264.0,3129.0,29.0,31.0,33116,13166,1601.0,23.0,90077.0,5828.0,45,304.0,213.0,8.3,No,18,82.0,28144
Georgia,Lincoln,139.0,23,5.0,5.7,9.0,23,38,7.9,35,67.0,4.0,24.0,24.0,1029.0,2.0,1.0,3.0,2107.0,39.0,46.0,4941,785,190.0,28.0,90060.0,581.0,12,32.0,34.0,8.7,No,15,87.0,3152
Georgia,Long,208.0,24,4.9,5.5,9.0,22,37,8.0,35,27.0,4.0,49.0,20.0,2987.0,,,5.0,4434.0,32.0,32.0,10451,2928,357.0,24.0,98685.0,1808.0,7,17.0,47.0,8.2,No,11,79.0,7444
Georgia,Lowndes,1677.0,23,4.9,5.5,11.0,20,37,7.0,33,67.0,17.0,1097.0,27.0,16602.0,67.0,60.0,215.0,4651.0,46.0,39.0,60796,18506,3115.0,27.0,93901.0,9989.0,113,319.0,344.0,6.9,Yes,17,84.0,50987
Georgia,Lumpkin,466.0,20,4.7,5.5,7.0,21,32,8.3,31,78.0,7.0,75.0,10.0,4668.0,11.0,8.0,31.0,5057.0,43.0,49.0,17953,3863,792.0,16.0,107593.0,1139.0,16,13.0,156.0,8.0,No,15,85.0,15445
Georgia,McDuffie,443.0,26,5.3,5.9,12.0,25,38,7.8,36,60.0,6.0,178.0,37.0,2770.0,11.0,10.0,14.0,5098.0,39.0,51.0,12159,2219,679.0,28.0,86215.0,2883.0,23,28.0,92.0,9.2,No,16,89.0,8621
Georgia,McIntosh,277.0,22,4.7,5.5,12.0,22,37,7.5,33,29.0,12.0,65.0,37.0,1668.0,,3.0,22.0,3901.0,46.0,44.0,9696,1230,340.0,32.0,92376.0,454.0,7,18.0,67.0,7.7,No,15,82.0,6362
Georgia,Macon,281.0,31,5.7,5.8,14.0,26,42,7.9,42,41.0,6.0,67.0,47.0,1522.0,1.0,2.0,2.0,4565.0,39.0,36.0,6799,1269,311.0,38.0,69442.0,1485.0,13,41.0,61.0,8.8,Yes,18,79.0,4361
Georgia,Madison,504.0,22,4.8,5.6,9.0,22,36,7.8,32,2.0,4.0,92.0,29.0,4470.0,5.0,1.0,6.0,5643.0,42.0,49.0,17015,3899,670.0,20.0,93424.0,2366.0,26,53.0,126.0,8.9,No,14,82.0,13260
Georgia,Marion,185.0,26,5.2,5.7,8.0,23,37,8.5,36,,6.0,40.0,32.0,1231.0,,1.0,,2046.0,37.0,33.0,4765,1026,163.0,32.0,85325.0,496.0,4,5.0,33.0,8.7,No,11,79.0,3240
Georgia,Meriwether,484.0,27,5.4,6.0,12.0,25,39,7.5,38,35.0,17.0,118.0,29.0,2851.0,6.0,5.0,19.0,5997.0,35.0,42.0,12116,2231,755.0,33.0,81500.0,1973.0,22,65.0,118.0,9.0,Yes,15,85.0,8161
Georgia,Miller,185.0,24,5.2,5.8,11.0,24,38,8.0,35,11.0,3.0,32.0,34.0,749.0,2.0,3.0,2.0,6353.0,33.0,35.0,3404,877,112.0,29.0,95871.0,372.0,7,11.0,32.0,8.4,No,14,86.0,2282
Georgia,Mitchell,498.0,29,5.6,5.9,12.0,25,43,7.1,41,63.0,6.0,158.0,43.0,2932.0,9.0,3.0,98.0,5379.0,50.0,38.0,12287,2619,538.0,50.0,75422.0,2410.0,24,59.0,101.0,8.6,No,17,81.0,7942
Georgia,Monroe,488.0,19,4.4,5.2,11.0,20,32,8.3,29,55.0,11.0,78.0,17.0,2895.0,16.0,5.0,11.0,3666.0,46.0,44.0,16682,3416,650.0,18.0,133198.0,1215.0,29,49.0,135.0,9.3,No,15,87.0,11766
Georgia,Montgomery,171.0,24,5.0,5.6,10.0,23,37,7.4,35,7.0,3.0,47.0,29.0,1187.0,,,6.0,5995.0,46.0,36.0,5024,1079,210.0,26.0,87191.0,461.0,6,,35.0,8.3,No,13,83.0,3340
Georgia,Morgan,324.0,18,4.2,5.2,8.0,20,33,7.7,29,24.0,7.0,76.0,23.0,2266.0,8.0,8.0,4.0,3403.0,43.0,47.0,11841,2334,497.0,18.0,126311.0,852.0,19,30.0,91.0,9.3,No,11,77.0,8865
Georgia,Murray,718.0,26,5.2,5.7,9.0,23,37,7.4,35,73.0,3.0,159.0,39.0,6817.0,7.0,4.0,5.0,4812.0,38.0,48.0,19230,4643,1159.0,23.0,89127.0,2338.0,17,177.0,158.0,8.8,No,11,87.0,17592
Georgia,Muscogee,3504.0,23,4.6,5.2,12.0,21,38,6.7,33,76.0,26.0,1849.0,36.0,21415.0,210.0,119.0,646.0,4069.0,38.0,39.0,112507,37284,6049.0,30.0,98052.0,20100.0,205,1160.0,857.0,8.4,No,20,80.0,83514
Georgia,Newton,1676.0,22,4.6,5.3,10.0,21,37,7.1,34,57.0,19.0,892.0,22.0,15821.0,28.0,20.0,114.0,4870.0,46.0,49.0,61302,15799,3699.0,21.0,106771.0,7929.0,75,416.0,445.0,9.5,Yes,17,80.0,49167
Georgia,Oconee,334.0,13,3.4,4.4,6.0,14,28,9.0,22,71.0,6.0,50.0,3.0,3401.0,49.0,27.0,100.0,3714.0,52.0,55.0,24408,7477,721.0,7.0,171899.0,1695.0,43,41.0,115.0,9.2,No,9,79.0,19055
Georgia,Oglethorpe,240.0,23,4.9,5.6,8.0,23,36,8.2,34,21.0,1.0,39.0,22.0,2374.0,,1.0,2.0,5487.0,43.0,45.0,8737,1429,327.0,21.0,104034.0,1002.0,7,53.0,52.0,8.9,Yes,15,85.0,7102
Georgia,Paulding,1712.0,19,4.2,5.1,8.0,18,34,7.8,29,68.0,14.0,561.0,12.0,20564.0,26.0,26.0,104.0,5954.0,37.0,45.0,97253,30016,4595.0,10.0,127038.0,7724.0,69,217.0,496.0,9.6,No,13,82.0,79470
Georgia,Peach,570.0,24,4.9,5.4,10.0,22,37,6.9,35,68.0,11.0,282.0,19.0,3800.0,6.0,16.0,30.0,5040.0,45.0,42.0,15144,3848,730.0,29.0,107170.0,1931.0,14,138.0,125.0,9.0,No,14,81.0,10871
Georgia,Pickens,528.0,19,4.3,5.3,8.0,20,31,7.8,28,50.0,3.0,69.0,30.0,4086.0,14.0,11.0,25.0,3711.0,41.0,51.0,20484,3527,717.0,18.0,112955.0,936.0,28,63.0,131.0,8.7,No,13,75.0,14421
Georgia,Pierce,387.0,24,5.2,5.9,9.0,24,37,7.5,35,61.0,6.0,79.0,44.0,2854.0,4.0,2.0,4.0,5442.0,37.0,44.0,10938,2304,385.0,24.0,89740.0,1488.0,18,62.0,85.0,8.0,No,10,87.0,7785
Georgia,Pike,325.0,18,4.3,5.3,10.0,21,32,8.9,28,34.0,4.0,51.0,19.0,2361.0,4.0,3.0,9.0,2946.0,35.0,44.0,11060,2597,432.0,13.0,115205.0,568.0,20,17.0,68.0,9.1,No,12,85.0,7934
Georgia,Polk,832.0,25,5.1,5.7,9.0,23,35,6.7,36,68.0,7.0,266.0,43.0,6337.0,12.0,11.0,29.0,5449.0,40.0,45.0,22513,4921,1092.0,23.0,95253.0,3291.0,46,235.0,226.0,9.3,No,18,83.0,18340
Georgia,Pulaski,179.0,24,5.1,5.8,10.0,23,36,7.5,34,76.0,4.0,86.0,33.0,1161.0,7.0,1.0,2.0,5110.0,43.0,42.0,6710,1435,179.0,28.0,100300.0,913.0,9,55.0,39.0,8.4,No,18,91.0,3886
Georgia,Putnam,374.0,22,4.6,5.3,9.0,21,34,7.4,33,59.0,11.0,126.0,30.0,2988.0,9.0,5.0,8.0,3543.0,51.0,48.0,13997,2274,539.0,27.0,108164.0,1470.0,22,91.0,96.0,9.3,No,14,78.0,8576
Georgia,Quitman,,30,5.7,6.1,13.0,27,39,7.8,40,33.0,0.0,20.0,44.0,308.0,,1.0,,6608.0,44.0,43.0,1258,185,52.0,40.0,63667.0,142.0,0,4.0,11.0,8.4,No,23,86.0,702
Georgia,Rabun,299.0,22,4.9,5.5,7.0,22,35,7.7,33,100.0,7.0,21.0,27.0,2592.0,12.0,6.0,24.0,3488.0,36.0,45.0,11059,1868,384.0,23.0,92383.0,590.0,25,21.0,96.0,6.9,No,16,73.0,6386
