State,County,State_County,Premature_death,Percentage_Fair_or_Poor_Health,Average_Number_of_Physically_Unhealthy_Days,Average_Number_of_Mentally_Unhealthy_Days,Percentage_Low_birthweight,Percentage_Smokers,Percentage_Adults_with_Obesity,Food_Environment_Index,Percentage_Physically_Inactive,Percentage_With_Access_to_Exercise_Opportunities,Alcohol_impaired_driving_deaths,Sexually_transmitted_infections_Chlamydia_Cases,Teen_Birth_Rate,Uninsured,Primary_care_physicians,Dentists,Mental_health_providers,Preventable_Hospitalization_Rate,Percentage_With_Annual_Mammogram,Percentage_Vaccinated,High_school_completion,Some_college,Unemployment,Percentage_Children_in_Poverty,Income_inequality_80th_Percentile_Income,Children_in_single-parent_households,Social_associations,Annual_Average_Violent_Crimes,Injury_deaths,Air_pollution_particulate_matter_Average_Daily_PM,Percentage_Severe_Housing_Problems,Percentage_Drive_Alone_to_Work,Workers_Drive_Alone_to_Work,Life_expectancy,Deaths_Premature_age_adjusted_mortality,Child_mortality_deaths,Infant_mortality_deaths,percentage_Frequent_Physical_Distress,percentage_Adults_with_Diabetes,HIV_Cases,Food_insecurity,Limited_access_to_healthy_foods,Drug_overdose_deaths,Motor_vehicle_crash_deaths,percentage_Insufficient_Sleep,Uninsured_adults,Other_Primary_Care_Provider_Rate,High_School_Graduation_Rate,percentage_Disconnected_Youth,Average_Grade_Performance_Reading_scores,Average_Grade_Performance_Math_scores,Segregation_index_School_segregation,Spending_perpupil_School_funding_adequacy,Gender_pay_gap,Median_household_income,percentage_Enrolled_in_Free_or_Reduced_Lunch_Children_eligible_for_free_or_reduced_price_lunch,Segregation_index_Residential_segregation_Black_white,percentage_household_income_required_for_childcare_expenses_Childcare_cost_burden,Childcare_centers,Homicide_Rate,Suicides,Firearm_fatalities,Juvenile_Arrest_Rate,Traffic_Volume,Homeowners,Severe_housing_cost_burden,percentage_Broadband_Access,Population,percentage_female,rural_residents
Tennessee,Van Buren,Tennessee_Van Buren,164,28,5.7,6.2,7,29,39,7.4,37,13,1,15,38,551,84.03515233,77.17398427,1,6190,40,38,3388,513,175,26,90977,154,0,16,37,7.3,12,86,2350,71.8,164,71.92515924,115.0238291,19,13,7,970,49,125.2815804,97.09736158,42,493,34,88.27858293,9.393120393,2.6,2.8,0.086431034,11039,0.94,45908,54.38782778,49.10587103,23,4,7.185520362,10,87.70101277,24.62576375,11,1793,87,74,5947,49.5,5548
Tennessee,Warren,Tennessee_Warren,783,27,5.5,5.9,9,26,40,7,36,52,8,124,34,5237,21,15,31,4382,43,49,23018,4312,1512,23,81829,2503,40,185,200,7.6,14,87,17571,74.1,783,24,22,18,13,35,7080,1947,28,64,42,4714,113,91,12,2.8,2.7,0.03,8797,0.81,49532,54.38782778,24,21,26,5,40,38,24.62576375,74,10902,1554,74,41605,50.4,24453
Tennessee,Washington,Tennessee_Washington,2276,21,4.6,5.4,8,21,34,7.1,30,64,10,537,19,12094,235,81,446,3906,50,50,79682,21743,3855,15,100981,6477,169,421,613,7.5,12,86,58878,75.2,2276,74,85,15,11,229,18250,11478,94,92,40,11080,345,94,6,3.3,3.2,0.09,9307,0.84,52088,46,56,25,62,4,133,96,39,213,35004,5697,83,130367,51.2,32493
Tennessee,Wayne,Tennessee_Wayne,339,27,5.4,5.8,9,27,40,6.8,35,42,3,61,28,1497,5,1,12,4989,39,43,10170,2035,457,24,82267,784,13,50,77,7.7,14,86,6046,75.3,339,12,115.0238291,17,13,16,2660,1523,125.2815804,28,43,1345,91,93,9.393120393,2.8,2.9,0.03,9834,0.85,42754,56,37,25,7,7.185520362,13,13,53,7,4507,392,73,16524,44.4,17021
Tennessee,Weakley,Tennessee_Weakley,633,24,5.2,5.8,7,24,40,7,33,20,3,226,17,2938,19,10,16,4592,40,40,18814,3803,902,21,80450,1713,52,70,148,8.6,11,82,14128,75.3,633,19,115.0238291,17,12,23,5270,2830,21,40,43,2673,96,87,9.393120393,3.2,3.1,0.08,8964,0.87,46979,57,37,23,23,5,28,31,24.62576375,42,8765,1047,73,33334,51.3,23466
Tennessee,White,Tennessee_White,573,26,5.4,6,8,26,39,6.4,34,30,3,94,38,2717,10,10,5,4016,46,51,15591,3203,856,19,78877,1338,22,68,154,7.4,11,86,10723,74.5,573,13,115.0238291,18,12,24,3840,4251,35,45,41,2446,76,97,12,2.9,2.9,0.03,8763,0.79,46475,48,70,23,9,6,30,28,13,42,7918,782,75,27707,51.1,20201
Tennessee,Williamson,Tennessee_Williamson,1780,14,3.3,4.3,6,13,29,9.1,22,79,21,492,4,13215,343,203,502,2483,50,59,144545,47554,6123,4,207658,6778,303,294,654,8.7,9,77,116176,81.5,1780,61,51,10,8,168,14580,9109,106,118,35,10848,126,97,2,3.8,3.8,0.08,12363,0.62,118257,11,39,11,136,2,145,108,19,174,64377,7377,94,245348,50.9,35512
Tennessee,Wilson,Tennessee_Wilson,1934,18,4.1,5,8,19,32,8.4,27,53,24,529,18,11543,45,63,99,4375,42,55,88945,26005,4812,9,138641,6765,136,388,650,8.5,11,81,68907,77.5,1934,62,56,13,10,193,13030,6623,168,111,40,10015,106,96,6,3.3,3.3,0.05,8889,0.79,77822,29,35,17,80,4,131,95,21,121,39082,4567,87,148130,50.8,43850
Texas,Anderson,Texas_Anderson,1165,26,4.6,4.7,7,22,39,6.4,34,26,11,153,41,7415,22,25,30,4713,36,44,34919,7413,1312,28,89626,3268,53,241,274,9.6,13,85,18840,73.2,1165,28,115.0238291,15,13,327,8400,9259,25,75,38,5930,66,94,11,2.8,2.9,0.12,10596,0.65,50879,64,41,23,11,6,95,40,8,86,11844,1434,74,57805,38.7,39204
Texas,Andrews,Texas_Andrews,207,26,4.2,4.4,7,17,37,8.1,34,93,12,66,50,3532,7,4,3,4861,26,19,8395,1989,754,12,136021,1160,13,90,67,7.9,14,81,8574,76.4,207,12,115.0238291,13,13,12,1760,1213,125.2815804,44,36,2623,64,93,9.393120393,2.9,2.9,0,9163,0.65,76600,48,70,18,4,7.185520362,14,10,25,124,4220,447,89,18879,49,2440
Texas,Angelina,Texas_Angelina,1501,27,4.6,4.9,9,20,39,6.5,35,62,17,234,37,15329,54,47,125,4903,44,51,47590,12684,2712,25,94408,7532,97,275,301,10.2,17,81,35907,75.1,1501,54,57,15,13,171,15090,8469,32,111,37,12595,104,93,14,2.8,2.9,0.13,10085,0.74,49943,73,42,22,36,6,61,58,21,167,20617,3122,85,86796,51.2,37383
Texas,Aransas,Texas_Aransas,573,26,4.6,4.8,9,21,36,5.7,36,77,2,61,34,4085,7,7,20,2606,45,47,15515,2191,767,31,108314,1805,11,121,137,9.5,18,77,9078,74.9,573,71.92515924,115.0238291,15,13,31,4450,3754,12,34,37,3430,63,91,9.393120393,2.7,2.9,0.01,11151,0.68,51461,65,49.10587103,27,5,7.185520362,47,44,19,58,8117,1172,85,23814,50.5,6313
Texas,Archer,Texas_Archer,122,19,4,4.7,7,19,34,7.6,27,22,3,11,18,1356,84.03515233,77.17398427,316.050034,5110,42,47,5603,1201,208,11,118271,317,8,11,33,8.2,10,85,4214,80.3,122,71.92515924,115.0238291,12,10,376.6380917,1240,446,125.2815804,15,35,1056,97.26086957,95,9.393120393,3.2,3.4,0.06,10185,0.74,69566,32,49.10587103,17,5,7.185520362,12,87.70101277,24.62576375,11,2941,358,78,8730,50.7,8057
Texas,Armstrong,Texas_Armstrong,1436.113089,18,3.8,4.7,8.21113307,18,34,6.3,26,3,1,4,26.14933965,254,0,0,316.050034,1685,31,39,1219,309,39,12,125625,88,5,3,408.1056964,6.5,10,73,908,75.9,30,71.92515924,115.0238291,12,10,376.6380917,240,406,125.2815804,97.09736158,34,188,0,88.27858293,9.393120393,2.8,3.1,0.086431034,10504,0.73,62256,37,49.10587103,21,40.30616369,7.185520362,94.68310727,87.70101277,0,110,595,49,85,1869,51.2,1901
Texas,Atascosa,Texas_Atascosa,742,27,4.3,4.3,8,16,40,7.9,35,37,9,206,42,9579,9,22,23,4365,32,37,25355,5216,1843,22,108863,3220,30,109,174,9.5,16,79,19480,76.8,742,20,115.0238291,14,14,70,6140,2618,17,66,36,7773,50,93,20,2.5,2.8,0.05,10201,0.64,60594,66,83,26,8,8,39,35,19,73,12279,952,83,51724,50.1,27266
Texas,Austin,Texas_Austin,415,22,4,4.4,8,16,35,8,30,50,5,72,25,5181,5,13,11,3755,38,44,17861,3874,897,18,120174,1525,34,70,121,9.8,14,82,13916,78.2,415,16,115.0238291,13,11,55,4000,637,125.2815804,40,36,4130,57,95,9.393120393,2.8,2.8,0.03,10047,0.74,60593,52,33,26,11,7.185520362,33,34,13,145,9075,1278,81,29972,50.3,18853
Texas,Bailey,Texas_Bailey,82,25,4,4.1,8,16,37,8.5,33,81,4,27,58,1635,2,3,2,5452,38,37,3180,636,117,23,96050,276,6,12,39,6.5,15,71,2813,77.4,82,71.92515924,115.0238291,13,13,376.6380917,770,157,125.2815804,17,36,1248,105,98,9.393120393,2.4,2.7,0.02,11176,0.86,48259,85,49.10587103,26,3,7.185520362,94.68310727,87.70101277,29,126,1592,84,73,6697,50.1,2060
Texas,Bandera,Texas_Bandera,428,21,4,4.5,8,17,35,6.7,29,59,8,33,18,3371,5,6,28,2207,39,40,15667,2236,574,21,113053,1187,22,29,100,8.8,11,78,9236,78.7,428,10,115.0238291,13,11,24,3540,2097,125.2815804,31,35,2831,59,92,9.393120393,2.7,2.8,0.01,11439,0.71,64389,51,49.10587103,24,4,7.185520362,31,22,18,19,7540,751,85,23861,50.5,20485
Texas,Bastrop,Texas_Bastrop,1238,23,4.1,4.4,8,17,40,7.9,32,46,50,359,31,16504,24,29,58,3794,35,42,47448,10873,2557,16,125545,4948,61,322,370,9.7,16,77,37595,78.1,1238,46,33,13,12,184,10230,4125,33,169,37,13274,44,94,6,2.6,2.9,0.09,9706,0.8,74612,69,45,22,34,6,75,75,26,89,20557,2739,83,91601,49.1,47360
Texas,Baylor,Texas_Baylor,80,20,4,4.7,10,19,35,7.5,29,85,1,9,41,432,5,1,316.050034,9216,22,29,2209,339,62,22,83857,146,5,9,17,7.5,6,85,1446,73.4,80,71.92515924,115.0238291,13,10,376.6380917,580,54,125.2815804,97.09736158,36,332,57,88.27858293,9.393120393,3,3.3,0.01,11866,0.86,44392,60,26,26,3,7.185520362,94.68310727,87.70101277,24.62576375,84,1196,70,79,3518,50.9,3726
Texas,Bee,Texas_Bee,483,29,4.6,4.4,10,19,42,6.5,37,46,4,211,45,3847,7,9,14,5479,31,33,17601,4656,974,26,91403,1883,15,84,116,9.7,21,86,9939,75.2,483,20,20,15,16,174,5400,3435,125.2815804,44,39,3230,65,92,9.393120393,2.7,2.7,0.04,11900,0.74,46316,81,47,30,8,6,36,17,25,73,5503,1093,68,32513,39.2,13693
Texas,Bell,Texas_Bell,4177,22,4,4.4,9,17,39,6.8,30,79,58,2292,34,51972,280,311,886,4125,42,36,197051,73209,10099,21,104538,29377,302,1375,1179,9.7,15,79,160253,77.5,4177,267,282,13,13,812,52720,33023,120,370,38,42796,186,75,9,2.8,3,0.1,9533,0.83,53639,58,44,23,159,8,314,324,17,271,67893,15401,88,369927,50.3,47113
Texas,Bexar,Texas_Bexar,22594,24,4,4.1,9,14,36,7.2,29,87,257,8531,28,327450,1531,1830,4095,3458,36,39,1072136,368513,71110,21,115285,153204,1139,10087,6108,8.2,18,77,921758,78.1,22594,1080,1175,13,14,6580,270950,166124,779,1507,37,283088,117,90,8,2.8,2.9,0.16,10701,0.87,60477,63,44,26,556,8,1242,1321,21,646,377055,91510,84,2026823,50.6,77835
Texas,Blanco,Texas_Blanco,172,19,3.8,4.4,6,16,35,8.2,27,34,10,10,15,1937,5,4,4,2632,40,46,8171,1288,251,15,122750,430,12,15,49,9,13,80,5566,79.2,172,71.92515924,115.0238291,12,10,7,1500,100,125.2815804,14,35,1500,41,98,9.393120393,3.1,3.2,0.02,11216,0.85,66383,44,49.10587103,25,4,7.185520362,17,14,24.62576375,111,3643,375,88,12269,50,10497
Texas,Borden,Texas_Borden,1436.113089,15,3.2,4,8.21113307,13,32,6.8,22,1,0,593.7559524,26.14933965,60,0,0,0,4043.9236,33,37,405,115,14,9,136938,16,0,3,408.1056964,7.4,5,59,224,76.89593099,1338.271252,71.92515924,115.0238291,10,9,17,80,97,125.2815804,97.09736158,33,45,0,88.27858293,9.393120393,3.007479324,2.980549369,0.086431034,25341,0.44,69499,31,49.10587103,20,1,7.185520362,94.68310727,87.70101277,0,0,155,5365.740599,82,706,47.7,641
Texas,Bosque,Texas_Bosque,371,22,4.3,4.8,6,19,36,6.6,31,24,2,43,25,3173,10,7,4,5439,39,33,11689,2036,454,19,106042,766,28,13,93,9.1,13,85,7616,75.6,371,12,115.0238291,14,12,21,3010,1774,16,35,36,2576,38,89,9.393120393,2.7,3,0.06,11648,0.71,58056,66,32,20,4,7.185520362,16,87.70101277,14,62,5524,543,75,18603,50.9,14791
Texas,Bowie,Texas_Bowie,1710,22,4.3,4.9,11,21,37,6.7,31,38,19,484,43,12418,67,55,101,4626,41,44,56896,13638,2864,23,104363,8398,120,483,313,9.4,16,89,37525,74.5,1710,65,76,14,12,259,15100,8785,23,101,39,10551,186,94,10,2.9,3.2,0.16,9489,0.72,50326,62,48,22,35,8,88,82,20,194,21929,3856,73,93481,49.8,32791
Texas,Brazoria,Texas_Brazoria,3916,19,3.6,4,8,16,39,8,29,79,70,1353,22,52277,240,209,306,4690,34,44,214038,71432,15267,10,153477,18148,244,629,1012,10.6,13,84,169393,79,3916,161,156,11,12,838,41090,20853,122,321,37,42806,69,94,9,3.1,3.3,0.12,10552,0.76,83576,47,47,19,159,5,243,218,23,159,91024,11556,90,380518,49.5,70552
Texas,Brazos,Texas_Brazos,1642,22,4.1,4.4,8,16,34,6.6,28,89,22,1122,16,33871,195,127,264,4040,49,54,107359,43939,6233,20,110939,13928,181,674,418,9.9,25,79,107222,80,1642,86,97,13,13,421,34500,24093,43,147,35,28997,71,86,4,2.9,3.2,0.12,9740,0.77,53570,59,38,27,75,3,106,85,27,366,38290,17693,83,232555,49.7,23506
Texas,Brewster,Texas_Brewster,155,22,3.8,4,6,14,36,6.2,29,64,1,36,22,1462,8,3,12,3121,28,15,5818,1524,272,17,94835,226,13,15,52,6.4,17,69,4531,81.3,155,71.92515924,115.0238291,12,12,376.6380917,1440,1507,125.2815804,10,35,1232,97,96,9.393120393,2.6,2.5,0.02,15070,0.7,48537,55,49.10587103,24,3,7.185520362,18,17,9,112,2507,660,75,9237,48.9,3219
Texas,Briscoe,Texas_Briscoe,1436.113089,25,4.7,4.9,8.21113307,20,40,2.9,34,29,1,593.7559524,26.14933965,274,1,0,316.050034,2447,36,32,869,144,27,23,90583,35,3,0,12,6.6,8,74,604,76.89593099,27,71.92515924,115.0238291,15,13,0,230,793,125.2815804,97.09736158,37,213,67,88.27858293,9.393120393,3.1,3.5,0.02,10981,1.18,50062,56,49.10587103,26,40.30616369,7.185520362,94.68310727,87.70101277,0,0,420,83,70,1487,49.8,1637
Texas,Brooks,Texas_Brooks,137,38,5.5,4.8,8,19,44,5.5,44,35,2,37,73,1048,84.03515233,1,2,7356,30,38,2991,726,278,45,65132,689,4,17,26,10.4,25,89,2833,72.1,137,71.92515924,115.0238291,19,20,14,1570,733,125.2815804,13,38,897,29,93,9.393120393,2.4,2.6,0.086431034,11594,1.08,33513,84,49.10587103,42,5,7.185520362,94.68310727,87.70101277,47,119,1487,313,64,6964,49,2294
Texas,Brown,Texas_Brown,770,22,4.2,4.7,8,18,36,6.6,30,49,5,129,31,5812,22,16,71,3007,39,40,22773,4705,992,22,97711,1941,65,119,127,8.2,11,82,16509,74.5,770,17,21,13,12,41,5670,5062,20,48,36,4805,88,94,10,2.9,2.9,0.06,11109,0.76,48752,62,44,23,11,7.185520362,34,28,19,165,10449,1206,79,37633,50.5,15395
Texas,Burleson,Texas_Burleson,357,23,4.2,4.6,9,19,36,7.6,31,38,13,36,34,2943,8,1,1,3775,44,43,10672,1984,519,20,115686,538,20,29,74,9.6,13,79,7334,76.3,357,71.92515924,115.0238291,13,12,24,2470,923,125.2815804,40,37,2376,38,96,9.393120393,2.6,2.6,0.03,10783,0.83,64836,63,27,22,3,7.185520362,13,12,24.62576375,105,5386,516,76,18514,50.6,13175
Texas,Burnet,Texas_Burnet,706,20,3.9,4.4,7,17,37,7.5,29,51,16,100,29,7566,19,23,35,3575,46,45,29779,4914,1119,16,116108,1733,58,109,202,9.2,14,73,21373,78.5,706,11,115.0238291,12,11,53,6430,2905,15,80,35,6204,66,96,9.393120393,2.8,2.8,0.05,10268,0.67,63813,63,69,26,21,4,41,33,20,84,13704,1620,84,49653,51.1,23800
Texas,Caldwell,Texas_Caldwell,661,29,4.6,4.6,9,18,39,7.3,36,45,11,194,36,9102,12,13,35,5215,30,41,22023,4557,1226,19,105089,2340,39,89,153,9.7,20,84,18916,76.5,661,20,20,15,15,90,6230,2620,125.2815804,74,37,7718,48,91,17,2.4,2.6,0.04,9797,0.8,66128,73,43,25,13,5,29,30,36,89,9474,1701,77,43979,49.3,16099
Texas,Calhoun,Texas_Calhoun,327,27,4.4,4.4,7,18,40,5.3,36,54,5,91,48,3480,11,10,5,6266,33,33,11598,2532,699,21,104148,1267,21,102,66,9.4,18,85,9998,77.7,327,71.92515924,115.0238291,14,14,21,3050,6054,125.2815804,26,37,2807,76,95,9.393120393,3,3.4,0.03,10237,0.72,58470,61,42,21,7,7.185520362,14,11,32,115,5917,424,79,21001,48.7,9564
Texas,Callahan,Texas_Callahan,269,20,4.1,4.8,11,19,36,7,28,42,6,17,29,2016,1,4,2,4607,36,40,8839,1810,325,19,95485,639,15,12,66,7.7,13,82,5900,75.7,269,71.92515924,115.0238291,13,10,6,2080,1222,125.2815804,25,36,1677,57,95,9.393120393,3,2.9,0.03,11553,0.71,54862,54,49.10587103,21,2,7.185520362,18,13,28,84,4481,315,76,14110,50.7,9776
Texas,Cameron,Texas_Cameron,4854,35,5.2,4.6,8,16,42,5.6,38,66,28,2077,44,109621,210,137,301,5178,32,41,170501,50350,17219,35,85416,43250,209,1351,738,10.4,23,83,162126,78.8,4854,229,239,17,18,953,73730,72825,62,289,39,93505,82,92,15,2.9,3.2,0.12,11371,0.84,44440,85,78,25,211,2,169,119,22,334,84054,16766,63,424180,51.1,34207
Texas,Camp,Texas_Camp,251,23,4.3,4.7,7,19,39,7.2,32,35,5,52,42,2279,11,5,5,4987,34,35,7409,1741,369,25,91130,1014,12,43,56,9.5,18,80,5220,74.7,251,71.92515924,115.0238291,14,13,23,2080,613,125.2815804,28,38,1813,38,98,9.393120393,2.8,3,0,9702,0.6,43130,77,31,27,3,7.185520362,11,11,24.62576375,49,3208,637,76,13060,51.5,7624
Texas,Carson,Texas_Carson,99,17,3.7,4.5,6,17,34,7.9,26,59,4,593.7559524,12,721,84.03515233,1,1,4553,32,48,3880,1051,122,11,131453,267,11,23,30,6.7,4,81,2940,75.8,99,71.92515924,115.0238291,11,9,376.6380917,730,326,125.2815804,12,34,539,188,88.27858293,9.393120393,3.2,3.4,0.03,11634,0.61,66597,33,49.10587103,19,1,7.185520362,94.68310727,87.70101277,24.62576375,28,1964,75,79,5854,50.1,5885
Texas,Cass,Texas_Cass,624,24,4.7,5.3,9,23,37,6.7,32,27,10,84,37,3849,7,9,10,4290,36,35,18216,2883,970,26,91435,1885,57,113,137,9.8,13,88,11310,74.7,624,18,115.0238291,15,12,49,5270,2282,12,55,38,3206,57,96,15,3,3.1,0.07,10508,0.65,50595,63,37,22,5,7,39,32,7,46,9534,1016,75,29879,51.6,22547
Texas,Castro,Texas_Castro,107,28,4.3,4.3,8,16,39,8.1,35,45,3,16,44,1816,1,77.17398427,1,3974,36,28,3517,880,120,20,92103,473,7,9,26,6.9,11,81,3395,77.4,107,71.92515924,115.0238291,14,14,376.6380917,900,361,125.2815804,12,37,1405,54,93,9.393120393,2.6,3,0.39,12250,0.74,55139,66,49.10587103,24,2,7.185520362,94.68310727,87.70101277,0,2,1494,250,73,7396,48.6,3689
Texas,Chambers,Texas_Chambers,536,20,3.9,4.4,8,17,37,7.9,29,65,15,84,19,6126,5,2,11,8828,32,34,24212,8468,1892,11,170787,1811,21,134,155,9.8,15,89,19762,77.3,536,20,115.0238291,12,11,36,5300,1451,18,49,37,4683,53,98,9.393120393,3.3,3.6,0.04,11050,0.55,89991,37,13,18,16,6,36,37,2,126,12245,1786,86,45590,49.6,16046
Texas,Cherokee,Texas_Cherokee,892,26,4.7,4.9,8,21,37,6.6,35,54,18,131,45,9042,22,17,51,3948,37,42,27707,5638,1679,24,103155,3396,46,191,223,9.9,17,77,20893,75.3,892,39,43,15,13,121,7840,6499,16,107,39,7329,49,93,10,3,3.2,0.16,10230,0.73,45894,66,36,25,12,5,48,43,10,99,13345,1658,79,52875,48.9,32057
Texas,Childress,Texas_Childress,102,26,4.5,4.5,9,19,38,5.8,33,73,1,34,48,1027,10,3,7,4692,17,25,4417,1285,114,24,96469,494,8,408.619451,34,7,11,78,2915,75.3,102,71.92515924,115.0238291,14,13,8,1170,1334,125.2815804,97.09736158,38,823,126,93,9.393120393,3.3,3.6,0,10038,0.69,45473,54,49.10587103,29,2,7.185520362,94.68310727,87.70101277,28,175,1365,276,78,7143,39,2334
Texas,Clay,Texas_Clay,180,19,4,4.8,5,19,34,5.8,27,9,6,12,23,1498,4,77.17398427,1,4565,33,47,6935,1346,265,15,113730,501,13,14,58,8.4,11,84,4735,77.3,180,71.92515924,115.0238291,12,10,9,1610,2212,125.2815804,13,36,1208,19,93,9.393120393,3,3.2,0.02,12758,0.67,62763,47,49.10587103,18,2,7.185520362,16,87.70101277,24.62576375,48,3385,346,79,10550,50,8021
Texas,Cochran,Texas_Cochran,1436.113089,34,5.3,4.9,7,21,42,6.6,41,1,0,7,38,663,2,0,316.050034,703,29,22,1319,287,79,29,88900,143,4,6,18,6.7,13,84,1198,76.4,43,71.92515924,115.0238291,18,17,376.6380917,490,288,125.2815804,97.09736158,38,528,69,88.27858293,9.393120393,2.2,2.6,0.11,14826,0.8,44584,68,49.10587103,28,40.30616369,7.185520362,94.68310727,87.70101277,24.62576375,0,738,84,72,2897,49.6,3127
Texas,Coke,Texas_Coke,1436.113089,23,4.3,4.7,7,19,36,4.2,31,33,0,8,32,470,84.03515233,0,316.050034,4372,39,51,2062,358,76,18,91324,188,5,1,17,7.6,9,83,1411,77.6,52,71.92515924,115.0238291,14,12,376.6380917,510,1198,125.2815804,97.09736158,36,358,0,88.27858293,9.393120393,2.7,2.9,0.03,12977,0.77,51050,53,49.10587103,23,1,7.185520362,94.68310727,87.70101277,24.62576375,0,1085,33,73,3323,50.7,3320
Texas,Coleman,Texas_Coleman,204,22,4.2,4.7,10,19,36,6.7,30,61,4,12,43,1541,5,2,1,8629,30,26,5211,700,213,28,85763,219,19,12,37,7.8,11,83,3505,72.8,204,71.92515924,115.0238291,13,11,7,1340,908,125.2815804,13,37,1250,37,88.27858293,9.393120393,2.8,2.7,0.02,12419,0.66,43623,71,23,26,2,7.185520362,94.68310727,87.70101277,24.62576375,36,2623,297,76,8100,49.8,4585
Texas,Collin,Texas_Collin,6816,14,3,3.7,7,12,30,8.4,23,94,79,2544,9,114952,1044,729,1474,3603,49,56,621900,234605,36006,7,181444,41029,678,1424,1985,10.4,13,77,519652,82.2,6816,346,338,9,9,1935,107700,22214,248,436,35,93122,80,97,4,3.3,3.6,0.11,9458,0.68,101560,26,31,16,400,2,564,411,10,394,229049,39260,94,1072069,50.7,41016
Texas,Collingsworth,Texas_Collingsworth,1436.113089,27,4.6,4.8,8,20,38,7.6,34,82,1,6,31,751,1,0,1,9321,26,14,1437,359,46,26,83250,191,4,5,20,6.8,15,74,1259,72,54,71.92515924,115.0238291,15,13,0,460,87,125.2815804,97.09736158,37,589,139,88.27858293,9.393120393,3.3,3.1,0.01,11374,0.85,47885,64,49.10587103,27,1,7.185520362,94.68310727,87.70101277,0,0,773,87,67,2877,51.3,3057
Texas,Colorado,Texas_Colorado,328,23,4.2,4.5,9,18,37,7.8,32,59,4,59,29,4092,10,5,5,4901,36,36,12131,2184,538,18,107279,1024,27,46,83,9.5,11,83,8979,77.1,328,19,115.0238291,13,12,51,2480,1521,125.2815804,40,37,3228,32,87,9.393120393,2.8,3.1,0.05,10457,0.72,52726,67,24,30,9,7.185520362,18,12,15,44,6222,350,73,21610,50,13070
Texas,Comal,Texas_Comal,1819,17,3.4,4,8,14,33,8,26,86,26,408,19,19100,104,114,243,3247,39,46,97394,23816,4639,9,154131,5123,156,350,482,9.8,13,79,68061,79.1,1819,61,66,11,10,208,17230,4851,49,136,33,15158,75,96,11,3.2,3.3,0.03,8396,0.89,79290,34,51,20,37,3,154,119,17,310,40865,6063,91,164812,50.6,50055
Texas,Comanche,Texas_Comanche,238,22,4,4.5,7,17,36,7.3,30,55.14122635,1,39,42,2462,7,4,6,5026,35,27,8321,1440,309,24,95939,672,13,31,74,8.4,12,84,5812,76,238,71.92515924,115.0238291,13,11,13,1910,1109,125.2815804,35,36,1969,51,94,9.393120393,2.8,3.1,0.04,11220,0.82,47282,67,58,24,2,7.185520362,14,16,18,58,4446,346,75,13750,49.9,9986
Texas,Concho,Texas_Concho,1436.113089,28,4.6,4.6,8,19,37,7.1,35,70,1,593.7559524,26,442,1,1,1,7151,45,46,1653,216,59,21,102250,167,0,1,408.1056964,7.6,13,82,780,82.6,45,71.92515924,115.0238291,15,13,20,420,492,125.2815804,97.09736158,37,366,71,88.27858293,9.393120393,2.5,2.6,0.01,12727,0.83,47412,69,49.10587103,24,2,7.185520362,94.68310727,87.70101277,24.62576375,101,713,62,74,2827,46,4087
Texas,Cooke,Texas_Cooke,659,21,4.1,4.7,6,18,36,7.7,29,42,10,100,39,7232,12,17,25,4069,37,43,24019,5278,1369,16,120960,2195,40,132,163,9.6,12,77,19316,77,659,25,115.0238291,13,11,28,5880,1040,17,52,36,5830,87,94,9.393120393,2.9,3.1,0.19,10122,0.78,66323,55,61,20,8,4,51,29,20,162,10869,1056,78,41393,50.4,22691
Texas,Coryell,Texas_Coryell,827,23,4.3,4.8,9,19,39,5.1,31,61,14,805,29,8941,14,25,46,3476,37,29,42492,15731,1573,17,98991,3908,52,175,224,9.3,13,75,30803,76.6,827,44,46,14,12,257,12230,19277,14,79,40,7566,56,92,10,2.8,3,0.05,10854,0.97,58398,56,36,21,29,4,78,47,17,106,13590,2066,87,76737,50,14643
Texas,Cottle,Texas_Cottle,1436.113089,30,5.2,5.2,8.21113307,22,40,0.6,37,83,0,4,26.14933965,226,0,0,316.050034,3137,28,19,864,223,28,32,77167,160,3,4,408.1056964,6.9,9,73,706,76.89593099,39,71.92515924,115.0238291,17,15,376.6380917,380,856,125.2815804,97.09736158,39,178,0,88.27858293,9.393120393,3.007479324,2.980549369,0.086431034,12848,0.85,44430,68,49.10587103,26,1,7.185520362,94.68310727,87.70101277,24.62576375,0,438,44,68,1363,51.6,1505
Texas,Crane,Texas_Crane,65,26,4.1,4.2,9,15,38,8.9,34,92,2,18,43,850,1,1,316.050034,6135,23,12,2195,499,221,13,113617,169,5,6,19,7.5,14,85,2065,76.7,65,71.92515924,115.0238291,13,14,376.6380917,400,171,125.2815804,11,36,640,21,93,9.393120393,2.5,3,0.01,12136,0.78,67547,43,49.10587103,21,2,7.185520362,94.68310727,87.70101277,24.62576375,122,1329,81,72,4765,49.4,468
